id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude
13144281,Object_13144281,0.0337718597,0.0755161741,71391.0737419045,3897856.861088893,Earth,False,24.48
39114042,Object_39114042,0.1529519353,0.3420109247,38282.1823523509,66176202.080822654,Earth,False,21.2
24033087,Object_24033087,1.214940408,2.7166893409,12839.0591378386,58702189.64708704,Earth,False,16.7
23989803,Object_23989803,0.2446554962,0.5470663205,76125.5737791422,44785384.05189982,Earth,False,20.18
11975567,Object_11975567,0.0116025908,0.0259441818,47953.3667834894,40604413.23679572,Earth,False,26.8
18599077,Object_18599077,0.0201629919,0.0450858206,18570.7256454665,6243637.421624995,Earth,False,25.6
2214591,Object_2214591,0.2809020939,0.6281161771,45334.7030248189,8275848.818972349,Earth,False,19.88
16967471,Object_16967471,0.0133215567,0.0297879063,61523.3865783056,611143.935468363,Earth,False,26.5
27006100,Object_27006100,0.1160259082,0.2594418179,23861.5306676183,69611789.18178728,Earth,False,21.8
11329712,Object_11329712,0.1979497587,0.4426291165,53040.2792626382,34899950.30975226,Earth,False,20.64
19958973,Object_19958973,0.0192555078,0.0430566244,71477.6922365188,4452982.572634287,Earth,False,25.7
30560827,Object_30560827,0.058150704,0.130028927,33183.91285062,21297297.07009021,Earth,False,23.3
7108266,Object_7108266,0.0201629919,0.0450858206,22200.3735135541,9137860.573421896,Earth,False,25.6
43266164,Object_43266164,0.0270741591,0.0605396602,56402.2748367468,3611781.632196817,Earth,False,24.96
37846319,Object_37846319,0.1543671822,0.3451755128,74597.7378683988,64745629.90331344,Earth,False,21.18
31662394,Object_31662394,0.002914439,0.0065168838,19231.8237435973,30566693.56036128,Earth,False,29.8
46787316,Object_46787316,0.2424124811,0.5420507863,48649.2334799692,60681888.76627317,Earth,False,20.2
2266136,Object_2266136,0.0667659413,0.1492931834,95927.9416855405,44724144.75759535,Earth,False,23.0
11300577,Object_11300577,0.0921626549,0.2060819612,12038.6794143932,38970083.47954168,Earth,False,22.3
24970408,Object_24970408,0.0192555078,0.0430566244,26307.2126366653,41240506.08775717,Earth,False,25.7
21995388,Object_21995388,0.046190746,0.1032856481,50963.6568272018,59556841.79968385,Earth,False,23.8
16324872,Object_16324872,0.2101623793,0.4699373665,41897.9008112674,18298193.17040329,Earth,False,20.51
35432827,Object_35432827,0.04411182,0.0986370281,96683.70236035,57441573.62003314,Earth,False,23.9
23795138,Object_23795138,0.0253837029,0.0567596853,39853.9347939954,36384752.88199988,Earth,False,25.1
30606330,Object_30606330,0.0129585073,0.0289761031,66431.6880097079,74027142.98330642,Earth,False,26.56
32618847,Object_32618847,0.1979497587,0.4426291165,44508.7869146312,58134722.84429621,Earth,False,20.64
12803940,Object_12803940,0.0366906138,0.0820427065,49700.0181097418,5976875.427347789,Earth,False,24.3
3461614,Object_3461614,0.0319561887,0.0714562102,24754.6968182103,55223857.69241094,Earth,False,24.6
47910920,Object_47910920,0.0291443905,0.0651688382,25773.7421404394,16359709.565903628,Earth,False,24.8
1343512,Object_1343512,0.1272198785,0.2844722965,92165.8904026729,71857271.11735232,Earth,False,21.6
42082696,Object_42082696,0.1529519353,0.3420109247,65857.3608925249,29177662.33274492,Earth,False,21.2
28139066,Object_28139066,0.1214940408,0.2716689341,29296.0472312076,23286678.76181421,Earth,False,21.7
2915837,Object_2915837,0.0483676488,0.1081533507,61449.0942822725,55621326.80141794,Earth,False,23.7
14639364,Object_14639364,0.5923180627,1.3244634524,112316.2365161066,62531465.459044605,Earth,False,18.26
1407967,Object_1407967,0.1108038821,0.2477650126,27043.8558459661,49808018.8726882,Earth,False,21.9
17278350,Object_17278350,0.1394938229,0.3119176705,69477.0889549936,68939179.1766033,Earth,False,21.4
7676204,Object_7676204,0.1925550782,0.4305662442,31910.9313355246,37189195.471569024,Earth,False,20.7
49264989,Object_49264989,0.0124897854,0.0279280092,31016.0057170373,7095101.508974028,Earth,False,26.64
49872482,Object_49872482,0.3195618867,0.7145621017,115118.3720471353,61642182.76088341,Earth,False,19.6
658805,Object_658805,0.096506147,0.2157943048,49016.1832149694,27255853.654824805,Earth,False,22.2
21546954,Object_21546954,0.1529519353,0.3420109247,34322.5513535365,41562205.581024885,Earth,False,21.2
35472477,Object_35472477,0.0127219879,0.0284472297,61108.4975312761,69052651.80888061,Earth,False,26.6
14854653,Object_14854653,0.4726666672,1.0569147985,58658.524074549,63014136.19485631,Earth,False,18.75
44930034,Object_44930034,0.0661538275,0.1479244553,49504.1172228673,64777857.33861371,Earth,False,23.02
29052491,Object_29052491,0.0763053479,0.1706239449,51456.4049809822,53114472.2994001,Earth,False,22.71
45254741,Object_45254741,0.022108281,0.0494356193,41586.1837239838,33232450.052225467,Earth,False,25.4
8321891,Object_8321891,0.0880146521,0.1968067451,43848.3692558833,8916063.465246972,Earth,False,22.4
46497426,Object_46497426,0.263363131,0.5888978636,59510.2319573119,27324633.34000791,Earth,False,20.02
21931546,Object_21931546,0.0433066885,0.0968366995,47986.6977573271,8761295.926693594,Earth,False,23.94
18202979,Object_18202979,0.0667659413,0.1492931834,59398.2633949322,43688157.83111399,Earth,False,23.0
7811703,Object_7811703,0.1214940408,0.2716689341,15156.5938921408,44220774.28419004,Earth,False,21.7
27914941,Object_27914941,0.0211132445,0.0472106499,40442.2792971019,17415217.42868257,Earth,False,25.5
31954849,Object_31954849,0.049952241,0.1116966065,39229.0300525014,8296629.713410428,Earth,False,23.63
27932655,Object_27932655,0.0069912523,0.0156329154,49869.623698736,40665842.78967127,Earth,False,27.9
3427572,Object_3427572,0.5815070396,1.30028927,39797.7110728952,61456503.2758996,Earth,False,18.3
3469969,Object_3469969,0.022108281,0.0494356193,20142.4051811969,3387417.439532477,Earth,False,25.4
39284039,Object_39284039,0.4212646106,0.9419763057,67957.4738807028,61226681.10966682,Earth,False,19.0
33954549,Object_33954549,0.0365220357,0.0816657545,72443.957118835,63397190.06806991,Earth,False,24.31
10957812,Object_10957812,0.0350392641,0.0783501764,19102.3334313516,9910104.031607768,Earth,False,24.4
25950423,Object_25950423,0.1160259082,0.2594418179,31705.4824941838,6883293.828487925,Earth,False,21.8
8898355,Object_8898355,0.058150704,0.130028927,92466.1587162125,72273436.36976045,Earth,False,23.3
32431090,Object_32431090,0.04411182,0.0986370281,52778.7886819255,40690746.25733144,Earth,False,23.9
14236834,Object_14236834,0.0092162655,0.0206081961,37452.2061757097,3321975.297788858,Earth,False,27.3
48821651,Object_48821651,0.0167708462,0.0375007522,28188.6896195178,36693366.30158935,Earth,False,26.0
34456045,Object_34456045,0.0244655496,0.0547066321,41649.444067009,362012.214728314,Earth,False,25.18
10952405,Object_10952405,0.0366906138,0.0820427065,45350.7184471572,55611114.08394836,Earth,False,24.3
6078175,Object_6078175,0.0421264611,0.0941976306,47175.9911995442,21778372.92805005,Earth,False,24.0
4747144,Object_4747144,0.5553349116,1.2417666126,105445.8045904212,74299479.12885793,Earth,False,18.4
44218211,Object_44218211,0.046190746,0.1032856481,52007.8716063158,72206676.8542138,Earth,False,23.8
45019738,Object_45019738,0.1873074177,0.4188321187,54551.9640987029,52782007.71348761,Earth,False,20.76
3429460,Object_3429460,0.0483676488,0.1081533507,66165.8982556748,45325264.55866904,Earth,False,23.7
5850276,Object_5850276,0.0296862251,0.0663804174,37336.7436518556,54262123.69862365,Earth,False,24.76
28993539,Object_28993539,0.0160160338,0.0358129403,10401.7790657847,25710773.882094257,Earth,False,26.1
26538800,Object_26538800,0.2658,0.5943468684,62908.2132092129,65600833.29414162,Earth,False,20.0
5969880,Object_5969880,0.6259720997,1.3997161669,62138.3849620175,8466357.577516137,Earth,False,18.14
41675169,Object_41675169,0.3618719966,0.8091703835,51148.4480309207,41764711.22107504,Earth,False,19.33
32504555,Object_32504555,0.0347180222,0.0776318577,46232.2734477772,8796823.805161597,Earth,False,24.42
5406846,Object_5406846,0.0366906138,0.0820427065,69247.826584205,45766139.38493804,Earth,False,24.3
44643984,Object_44643984,0.6173834405,1.3805113411,30761.7611639727,19383770.04049457,Earth,False,18.17
33283677,Object_33283677,0.096506147,0.2157943048,61413.9488707583,62128642.4816269,Earth,False,22.2
49064146,Object_49064146,0.0185590173,0.0414992243,18340.8683754448,13472175.6529442,Earth,False,25.78
9954424,Object_9954424,0.0305179233,0.0682401509,24625.7345512897,44811552.92306297,Earth,False,24.7
40580251,Object_40580251,0.1272198785,0.2844722965,73339.6383251665,27244452.30747913,Earth,False,21.6
29865642,Object_29865642,0.1139081967,0.2547064711,63673.3669441259,34904721.03070593,Earth,False,21.84
5981850,Object_5981850,0.0960627415,0.2148028201,106732.6426765141,73664657.90467083,Earth,False,22.21
24589775,Object_24589775,0.1529519353,0.3420109247,17243.8811475885,72391809.31962618,Earth,False,21.2
30162567,Object_30162567,0.022108281,0.0494356193,15481.7815152645,14385842.115765195,Earth,False,25.4
46256873,Object_46256873,0.096506147,0.2157943048,76669.8540729498,22953587.67498195,Earth,False,22.2
45450627,Object_45450627,0.0231502122,0.0517654482,22095.29379185,34167368.86717185,Earth,False,25.3
9689250,Object_9689250,0.0934447651,0.2089488469,46708.1960421809,59060216.76903578,Earth,False,22.27
33179252,Object_33179252,0.0231502122,0.0517654482,19248.9645620273,8667785.529470585,Earth,False,25.3
5717844,Object_5717844,0.0253837029,0.0567596853,52564.4543788596,66241935.08570492,Earth,False,25.1
21786226,Object_21786226,0.0116025908,0.0259441818,23352.9345395545,55882216.89978021,Earth,False,26.8
13797697,Object_13797697,0.1925550782,0.4305662442,5210.4299107351,71565696.7305982,Earth,False,20.7
44091653,Object_44091653,0.160160338,0.358129403,73342.0125989626,17757030.744526252,Earth,False,21.1
38970563,Object_38970563,0.1838886721,0.411187571,39183.8714438144,67894267.5104739,Earth,False,20.8
37558374,Object_37558374,0.0361871997,0.0809170384,15404.809058583,17632747.511932123,Earth,False,24.33
20792176,Object_20792176,0.2796114661,0.6252302454,74349.3352896461,58215561.46418215,Earth,False,19.89
5248239,Object_5248239,0.3195618867,0.7145621017,24695.5590459533,70743231.71163547,Earth,False,19.6
34872429,Object_34872429,0.4290965044,0.9594889528,100472.907286791,50129271.48719866,Earth,False,18.96
23196847,Object_23196847,0.160160338,0.358129403,38724.1781277118,28609527.15659049,Earth,False,21.1
6585968,Object_6585968,0.1108038821,0.2477650126,108212.8133408425,24997665.324975573,Earth,False,21.9
37881860,Object_37881860,0.0296862251,0.0663804174,44901.2184972325,61646521.69750489,Earth,False,24.76
2400932,Object_2400932,0.1272198785,0.2844722965,57246.3866543177,11423937.461789072,Earth,False,21.6
11261961,Object_11261961,0.2210828104,0.4943561926,65988.8484607735,44788886.54195077,Earth,False,20.4
32107971,Object_32107971,0.0069912523,0.0156329154,23641.3181903561,52533729.37379698,Earth,False,27.9
41205085,Object_41205085,0.0096506147,0.0215794305,53611.9616687915,65032291.01730358,Earth,False,27.2
24145099,Object_24145099,0.0133215567,0.0297879063,52645.072548132,18630248.247106448,Earth,False,26.5
28103946,Object_28103946,0.6769474811,1.513700585,30643.6516463422,55682452.7603761,Earth,False,17.97
33830609,Object_33830609,0.040230458,0.0899580388,55828.917141737,53125486.62209629,Earth,False,24.1
46274926,Object_46274926,0.0880146521,0.1968067451,72527.6288261596,67351434.83933811,Earth,False,22.4
7194717,Object_7194717,0.0278326768,0.0622357573,61354.4149605643,36931222.337194525,Earth,False,24.9
32072583,Object_32072583,0.0096506147,0.0215794305,33155.11161174,191186.855768924,Earth,False,27.2
44743534,Object_44743534,0.0116025908,0.0259441818,31283.106681344,13982198.040518418,Earth,False,26.8
4833518,Object_4833518,0.1565146436,0.3499773825,101407.738988542,56061053.9128283,Earth,False,21.15
49645129,Object_49645129,0.0303777061,0.0679266159,80343.7109256262,73239613.59980418,Earth,False,24.71
28701201,Object_28701201,0.193443872,0.4325536477,63381.5157954956,31646430.17448712,Earth,False,20.69
21625001,Object_21625001,0.0098754064,0.02208208,16335.9798652838,35559697.62079748,Earth,False,27.15
35890557,Object_35890557,0.0175612318,0.0392681082,20370.9539852595,8023444.166112866,Earth,False,25.9
31756158,Object_31756158,0.040230458,0.0899580388,30090.3601332741,2945622.317086817,Earth,False,24.1
40183408,Object_40183408,0.0175612318,0.0392681082,20944.6484933781,933525.056470952,Earth,False,25.9
11075360,Object_11075360,0.0127219879,0.0284472297,40782.2224606762,2112021.606675975,Earth,False,26.6
46912086,Object_46912086,0.04411182,0.0986370281,31129.5436787425,6057944.412993738,Earth,False,23.9
43640082,Object_43640082,0.2954982931,0.6607542706,87877.5352533986,45669114.425115965,Earth,False,19.77
11498566,Object_11498566,0.0350392641,0.0783501764,52509.2892621667,8449375.780825855,Earth,False,24.4
41854811,Object_41854811,0.0600558028,0.1342888574,70400.1872760379,16869155.17889006,Earth,False,23.23
46595474,Object_46595474,0.0105816886,0.023661375,25658.8856193561,59024601.76476829,Earth,False,27.0
41489688,Object_41489688,0.0508809225,0.1137732014,17753.7011963394,41024929.273976624,Earth,False,23.59
13216139,Object_13216139,0.0921626549,0.2060819612,70218.3106944979,45638083.62317784,Earth,False,22.3
39886037,Object_39886037,0.1214940408,0.2716689341,60221.1709329163,10865246.743242856,Earth,False,21.7
4602592,Object_4602592,0.6991252322,1.5632915441,104620.1794828776,71399178.2943161,Earth,False,17.9
11108432,Object_11108432,0.0350392641,0.0783501764,32955.7155094288,24418495.60049294,Earth,False,24.4
46905310,Object_46905310,0.0488151892,0.1091540813,27904.8783500872,29248515.638883453,Earth,False,23.68
15299443,Object_15299443,0.0058150704,0.0130028927,39628.655865972,29967528.50977551,Earth,False,28.3
6692845,Object_6692845,0.0934447651,0.2089488469,72751.7384627634,37048443.12914489,Earth,False,22.27
26102434,Object_26102434,0.1394938229,0.3119176705,59056.6610104207,33042464.24295584,Earth,False,21.4
20170922,Object_20170922,0.0127219879,0.0284472297,58504.7077070922,72931175.28452154,Earth,False,26.6
2887471,Object_2887471,0.1487835705,0.3326901775,116108.7224629086,29329539.76012819,Earth,False,21.26
25962982,Object_25962982,0.0050647146,0.0113250461,15359.9438669173,1076187.793614557,Earth,False,28.6
21257308,Object_21257308,0.0291443905,0.0651688382,65757.6246704954,38372302.717886165,Earth,False,24.8
28048211,Object_28048211,0.2745079817,0.6138185073,50377.3816170478,6871781.569281436,Earth,False,19.93
7823099,Object_7823099,0.0921626549,0.2060819612,24759.9591111256,5183823.414077678,Earth,False,22.3
2700270,Object_2700270,0.0766575574,0.1714115092,24998.0699349309,22478560.73209662,Earth,False,22.7
28492738,Object_28492738,0.1594244681,0.3564839479,59807.9242130713,44467796.67496309,Earth,False,21.11
30979358,Object_30979358,0.0192555078,0.0430566244,61946.7301283587,2745856.367548494,Earth,False,25.7
40286889,Object_40286889,0.1838886721,0.411187571,23432.2388325985,31608687.48459398,Earth,False,20.8
28073852,Object_28073852,0.2996090839,0.6699462782,84453.9270530886,67317853.004762,Earth,False,19.74
9897223,Object_9897223,0.0063760979,0.0142573883,6281.7612223829,1033422.923708072,Earth,False,28.1
16682866,Object_16682866,0.0319561887,0.0714562102,13671.9469540399,19969054.099200275,Earth,False,24.6
36067168,Object_36067168,0.0056565936,0.0126485278,43067.3118755836,69099225.64999431,Earth,False,28.36
33232351,Object_33232351,0.3051792326,0.6824015094,100554.3240328994,30285888.38019335,Earth,False,19.7
44545745,Object_44545745,0.2016299194,0.4508582062,66796.6248953698,35325551.118695326,Earth,False,20.6
33957536,Object_33957536,0.0702352248,0.157050737,73369.4735540822,31221043.290498164,Earth,False,22.89
21753037,Object_21753037,0.0880146521,0.1968067451,35476.0908422471,32286639.345479704,Earth,False,22.4
6140315,Object_6140315,0.0319561887,0.0714562102,51441.7746576013,5035250.693401427,Earth,False,24.6
40147119,Object_40147119,0.6554732558,1.4656827575,39693.15506912,68355373.71332511,Earth,False,18.04
49781609,Object_49781609,0.0319561887,0.0714562102,44548.2907594942,48181608.06372282,Earth,False,24.6
46804955,Object_46804955,0.0127219879,0.0284472297,33649.1297058663,5687038.904089664,Earth,False,26.6
25431327,Object_25431327,0.0291443905,0.0651688382,24865.3813590002,67586839.42960738,Earth,False,24.8
18603585,Object_18603585,0.2783267681,0.6223575734,71642.8728715846,49077996.481191576,Earth,False,19.9
34938456,Object_34938456,0.0126635356,0.0283165265,19779.7959352661,23785544.85831361,Earth,False,26.61
48764557,Object_48764557,0.2016299194,0.4508582062,38581.5363685837,31860282.02010805,Earth,False,20.6
7335219,Object_7335219,0.2262324906,0.5058712276,52340.2063576754,59122275.02191979,Earth,False,20.35
22534484,Object_22534484,0.096506147,0.2157943048,57399.1385158991,47721892.762027726,Earth,False,22.2
16416123,Object_16416123,0.0069591304,0.0155610887,54069.0456762832,34394297.85547819,Earth,False,27.91
29829596,Object_29829596,0.1214940408,0.2716689341,69162.1788766464,35376999.38200617,Earth,False,21.7
44425417,Object_44425417,0.0175612318,0.0392681082,48709.2379033436,476146.353826966,Earth,False,25.9
49209575,Object_49209575,0.1661709017,0.3715694322,110047.9017440344,74299550.35240382,Earth,False,21.02
12248769,Object_12248769,0.0483676488,0.1081533507,69537.3490485853,40681808.05387511,Earth,False,23.7
18520492,Object_18520492,0.040230458,0.0899580388,37127.8873601633,21768337.31949876,Earth,False,24.1
34888386,Object_34888386,0.4411182,0.9863702813,66232.2731985875,46494663.867922135,Earth,False,18.9
35866075,Object_35866075,0.0211132445,0.0472106499,15020.297900289,9652154.428978223,Earth,False,25.5
752349,Object_752349,0.844413128,1.8881651553,94840.8400201345,70385096.5650648,Earth,False,17.49
25944086,Object_25944086,0.1272198785,0.2844722965,49426.9896781145,4796102.236917958,Earth,False,21.6
4614810,Object_4614810,0.233644185,0.5224442801,60557.6404891962,72328231.87045275,Earth,False,20.28
6238551,Object_6238551,0.0608912622,0.1361570015,58866.6383066398,67058011.527629286,Earth,False,23.2
6914602,Object_6914602,0.0291443905,0.0651688382,20626.1639008435,4625881.373031664,Earth,False,24.8
13181058,Object_13181058,0.0291443905,0.0651688382,19051.7110402432,13408604.905755349,Earth,False,24.8
27680827,Object_27680827,0.844413128,1.8881651553,58788.1444814496,40803992.60787058,Earth,False,17.49
20305068,Object_20305068,0.0063760979,0.0142573883,45709.3982714288,698355.61909353,Earth,False,28.1
38499461,Object_38499461,0.0192555078,0.0430566244,30939.380794997,39259340.22129484,Earth,False,25.7
32396984,Object_32396984,0.0506471459,0.1132504611,11827.6453294235,74022391.7848748,Earth,False,23.6
15006747,Object_15006747,0.0391340663,0.0875064325,25807.1351287165,22466352.528639104,Earth,False,24.16
16636050,Object_16636050,0.0160899605,0.0359782453,20014.8776251269,43779161.71602514,Earth,False,26.09
21533889,Object_21533889,0.022108281,0.0494356193,18997.9102387568,20633909.65391344,Earth,False,25.4
10119523,Object_10119523,0.1108038821,0.2477650126,44375.2879855061,21847965.76741533,Earth,False,21.9
1038515,Object_1038515,0.0201629919,0.0450858206,28616.3853853487,70046404.9229342,Earth,False,25.6
12018050,Object_12018050,0.1756123185,0.3926810818,26186.1897308823,66511463.48867353,Earth,False,20.9
32642882,Object_32642882,0.0115492818,0.0258249791,49302.665491315,150258.449314559,Earth,False,26.81
46185215,Object_46185215,0.0253837029,0.0567596853,36084.4759595308,3945815.604484121,Earth,False,25.1
20871366,Object_20871366,0.0921626549,0.2060819612,57077.4197287544,33352442.99742544,Earth,False,22.3
37434663,Object_37434663,0.0183888672,0.0411187571,45989.3075996491,26383137.170471024,Earth,False,25.8
9318941,Object_9318941,0.0097848681,0.0218796303,12177.5122264822,2388138.763592779,Earth,False,27.17
37654234,Object_37654234,0.0802703167,0.1794898848,40408.380807305,21411177.566000275,Earth,False,22.6
9472053,Object_9472053,0.0105670795,0.0236287082,13656.8591194702,5024116.393213493,Earth,False,27.003
30867277,Object_30867277,0.0175612318,0.0392681082,23391.270160301,28029405.88493616,Earth,False,25.9
45466882,Object_45466882,0.0124324001,0.0277996916,24981.5100749068,47885301.35778826,Earth,False,26.65
44378369,Object_44378369,0.0123752784,0.0276719637,44615.9168975768,5698480.41846343,Earth,False,26.66
9913972,Object_9913972,0.0183888672,0.0411187571,21903.0745766613,12077027.592820344,Earth,False,25.8
7434796,Object_7434796,0.0464039528,0.1037623929,65106.2179284257,42749446.68024353,Earth,False,23.79
40198493,Object_40198493,0.0183888672,0.0411187571,30858.7062721755,23004314.0687309,Earth,False,25.8
3673211,Object_3673211,0.0447254765,0.1000092059,32124.8868980525,52500908.91758023,Earth,False,23.87
32076935,Object_32076935,0.2783267681,0.6223575734,84841.6811011463,72208471.84913637,Earth,False,19.9
25709874,Object_25709874,0.058150704,0.130028927,27680.1968546553,66768150.27584325,Earth,False,23.3
2250157,Object_2250157,0.3931470096,0.8791034386,56581.2727086809,48280004.50689747,Earth,False,19.15
14472499,Object_14472499,0.0080270317,0.0179489885,29057.8182305802,161143.519451073,Earth,False,27.6
4909692,Object_4909692,0.0242412481,0.0542050786,26967.4960368439,3708682.350987848,Earth,False,25.2
9602147,Object_9602147,0.0699125232,0.1563291544,51756.6775680356,3745922.511716085,Earth,False,22.9
1512697,Object_1512697,0.0063760979,0.0142573883,22056.170503228,20819051.93294608,Earth,False,28.1
15016333,Object_15016333,0.3720103103,0.8318403423,53150.8328446082,51836833.17168402,Earth,False,19.27
13780392,Object_13780392,0.9258805834,2.0703319235,63098.0963233229,44761475.33527621,Earth,False,17.29
39369281,Object_39369281,0.0101054342,0.0225964377,24013.0787940754,32122911.926738627,Earth,False,27.1
5488030,Object_5488030,0.0092162655,0.0206081961,32006.2018304003,1845114.337907212,Earth,False,27.3
24983061,Object_24983061,0.7320739893,1.6369672047,56925.3589156318,40835323.11418148,Earth,False,17.8
33896086,Object_33896086,0.0396784754,0.0887237683,11920.5396562362,35951661.55810805,Earth,False,24.13
15212261,Object_15212261,0.058150704,0.130028927,52502.9628741296,59029225.28141787,Earth,False,23.3
27586970,Object_27586970,0.0540200494,0.1207925025,26384.4543391119,48980516.669045776,Earth,False,23.46
46003110,Object_46003110,0.0667659413,0.1492931834,70178.438634179,37535059.67333549,Earth,False,23.0
29104611,Object_29104611,0.7808272775,1.7459828712,50555.5333812929,48301138.317670666,Earth,False,17.66
46289553,Object_46289553,0.2210828104,0.4943561926,30546.7541281008,17826588.38351272,Earth,False,20.4
23244866,Object_23244866,0.2707415909,0.6053966017,20387.9820330278,42092778.49727717,Earth,False,19.96
14358540,Object_14358540,0.1394938229,0.3119176705,45933.0238867302,71949403.46387625,Earth,False,21.4
48041479,Object_48041479,0.5041444339,1.1273012246,53128.3925940872,23085529.89964604,Earth,False,18.61
38762059,Object_38762059,0.0291443905,0.0651688382,65136.8816261831,70559404.89155312,Earth,False,24.8
21655216,Object_21655216,0.0699125232,0.1563291544,59378.452333906,61474178.71303371,Earth,False,22.9
37155625,Object_37155625,0.1278070988,0.285785361,23316.2787669308,38880256.00236064,Earth,False,21.59
47841155,Object_47841155,0.0732073989,0.1636967205,61754.1775945823,17525703.51900276,Earth,False,22.8
5811310,Object_5811310,0.04411182,0.0986370281,33125.7847082843,38746522.926634975,Earth,False,23.9
47809908,Object_47809908,0.0105816886,0.023661375,27635.819980814,62705484.67268935,Earth,False,27.0
25440308,Object_25440308,0.0152951935,0.0342010925,60648.7162683506,1786646.374064058,Earth,False,26.2
43502928,Object_43502928,0.0201629919,0.0450858206,42039.5508339887,38371834.05767903,Earth,False,25.6
8202293,Object_8202293,0.058150704,0.130028927,45137.9626914946,20649964.512281623,Earth,False,23.3
28341776,Object_28341776,0.0258556212,0.0578149266,45391.4485628731,71974575.68410988,Earth,False,25.06
32146482,Object_32146482,0.0201629919,0.0450858206,67818.2986363565,66575828.54071293,Earth,False,25.6
10532696,Object_10532696,0.0160160338,0.0358129403,18843.5589444059,7322257.960841705,Earth,False,26.1
49757828,Object_49757828,0.0291443905,0.0651688382,34290.4508146005,9942256.03966199,Earth,False,24.8
25520381,Object_25520381,0.1864468183,0.41690776,141452.9943771182,45755254.58407769,Earth,False,20.77
16826741,Object_16826741,0.0069912523,0.0156329154,72505.7087950505,33323516.872960538,Earth,False,27.9
40245134,Object_40245134,0.037201031,0.0831840342,47597.1176766136,63890627.57202252,Earth,False,24.27
1781934,Object_1781934,0.0183888672,0.0411187571,59917.6076391738,68214487.28633009,Earth,False,25.8
43176031,Object_43176031,0.0840533402,0.1879489824,48109.705113029,15810643.94439364,Earth,False,22.5
5990455,Object_5990455,0.063760979,0.1425738833,18934.7352000989,24190317.55973082,Earth,False,23.1
23381432,Object_23381432,0.0253837029,0.0567596853,17101.8373521999,14260158.736866591,Earth,False,25.1
13310921,Object_13310921,0.0780827277,0.1745982871,26674.5037584414,42453481.40152767,Earth,False,22.66
7193041,Object_7193041,0.5977987142,1.3367185619,110487.632011348,72431420.87587008,Earth,False,18.24
9142697,Object_9142697,0.2210828104,0.4943561926,28589.035836026,69695120.1171472,Earth,False,20.4
24873326,Object_24873326,0.3195618867,0.7145621017,89251.2368186314,56419067.67568725,Earth,False,19.6
25574725,Object_25574725,0.1058168859,0.2366137501,46033.6932507074,23689668.5258972,Earth,False,22.0
21303008,Object_21303008,0.1108038821,0.2477650126,76684.2140960748,65667563.83258084,Earth,False,21.9
2267764,Object_2267764,0.4704949611,1.0520587161,33743.2121603045,45972972.6370509,Earth,False,18.76
46826999,Object_46826999,0.0080270317,0.0179489885,30095.156296977,70965188.8895313,Earth,False,27.6
46655529,Object_46655529,0.0892390579,0.1995445996,52456.8238234592,45715829.15750364,Earth,False,22.37
3739218,Object_3739218,0.0166937912,0.0373284519,46021.2001552386,742782.685893372,Earth,False,26.01
26332769,Object_26332769,0.02658,0.0594346868,43926.9865315099,6701118.224815256,Earth,False,25.0
26826897,Object_26826897,0.1226182113,0.2741826558,56872.3060205316,55130881.748538285,Earth,False,21.68
11807217,Object_11807217,0.0345585074,0.0772751717,48503.779774547,69047647.68533017,Earth,False,24.43
16502679,Object_16502679,0.0506471459,0.1132504611,27602.0596252952,60905065.94471841,Earth,False,23.6
47783115,Object_47783115,0.0143401923,0.0320656449,28472.049989708,18119239.485976383,Earth,False,26.34
26504293,Object_26504293,0.0643509521,0.1438931032,27884.4029141122,14955063.237817733,Earth,False,23.08
13516292,Object_13516292,0.0699125232,0.1563291544,65980.4792127419,27963015.17301844,Earth,False,22.9
30288896,Object_30288896,0.058150704,0.130028927,12725.8344701603,14540482.76540524,Earth,False,23.3
3986579,Object_3986579,0.0547715431,0.1224728936,47365.5076917152,37952731.66053048,Earth,False,23.43
12676350,Object_12676350,0.0127219879,0.0284472297,43570.7158411771,1865422.787312044,Earth,False,26.6
36596882,Object_36596882,0.0506471459,0.1132504611,67851.7918818721,44766397.38943516,Earth,False,23.6
4951104,Object_4951104,0.0921626549,0.2060819612,101534.8803238994,36404969.67278976,Earth,False,22.3
31966824,Object_31966824,0.0350392641,0.0783501764,92429.3025137563,36144524.86744735,Earth,False,24.4
11005011,Object_11005011,0.1756123185,0.3926810818,59789.0386723075,13792051.622975556,Earth,False,20.9
6618544,Object_6618544,1.9344387205,4.3255364773,55814.65247286,65712094.60062416,Earth,False,15.69
47834115,Object_47834115,0.0802703167,0.1794898848,21322.3767462294,5348044.655387622,Earth,False,22.6
49459306,Object_49459306,0.0107288945,0.0239905375,76485.0527654224,68763569.36360578,Earth,False,26.97
2935946,Object_2935946,0.0555334912,0.1241766613,21516.1768754056,41810282.651741214,Earth,False,23.4
13220422,Object_13220422,0.3285148278,0.7345814866,48024.6790774403,36408924.09800599,Earth,False,19.54
23530720,Object_23530720,0.0608912622,0.1361570015,35329.6317524911,26812219.39112516,Earth,False,23.2
21413291,Object_21413291,0.1529519353,0.3420109247,68428.9978629037,53609787.45109846,Earth,False,21.2
11255724,Object_11255724,0.02658,0.0594346868,21507.2462174823,51699789.86908994,Earth,False,25.0
