id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
2427031,Object_2427031,0.0257368254,0.0575492912,36429.9404074618,2125651.004858278,Earth,False,25.07,False
30075931,Object_30075931,0.2053784995,0.459240286,69942.8639794079,36816699.78218621,Earth,False,20.56,False
38199356,Object_38199356,0.1272198785,0.2844722965,22177.3303215753,18129370.65764704,Earth,False,21.6,False
16114937,Object_16114937,0.0802703167,0.1794898848,12850.6175608337,31563048.495529693,Earth,False,22.6,False
14431476,Object_14431476,0.040230458,0.0899580388,20504.7505250856,44032849.99340816,Earth,False,24.1,False
7258937,Object_7258937,0.04411182,0.0986370281,25535.0809993716,55057230.94727097,Earth,False,23.9,False
12474164,Object_12474164,0.0802703167,0.1794898848,13138.1232032684,43259980.76733208,Earth,False,22.6,False
1421235,Object_1421235,0.0183888672,0.0411187571,80387.8798742122,55382275.23947487,Earth,False,25.8,False
16614565,Object_16614565,0.0146067964,0.0326617897,37048.1623729056,16686823.888714084,Earth,False,26.3,False
26556522,Object_26556522,0.0136318556,0.0304817558,37313.712578327,48633496.04582463,Earth,False,26.45,False
37076984,Object_37076984,0.2016299194,0.4508582062,60639.0992791884,33983550.33481148,Earth,False,20.6,False
28434278,Object_28434278,0.063760979,0.1425738833,42338.6732927606,16567036.954740888,Earth,False,23.1,False
26104269,Object_26104269,0.0101054342,0.0225964377,50942.6472183638,63935368.15107852,Earth,False,27.1,False
40785131,Object_40785131,0.3346223745,0.7482383761,129018.4285524296,22724391.949829794,Earth,False,19.5,True
39074246,Object_39074246,0.0506471459,0.1132504611,12630.7126088195,68230838.75239514,Earth,False,23.6,False
41261969,Object_41261969,0.022108281,0.0494356193,28978.899107123,55425203.20097923,Earth,False,25.4,False
15274893,Object_15274893,0.0384197891,0.0859092601,58701.1917477294,43645960.5056067,Earth,False,24.2,False
19840159,Object_19840159,0.0506471459,0.1132504611,39614.5155626932,61843628.11107014,Earth,False,23.6,False
32684739,Object_32684739,0.1102947845,0.2466266358,60106.2203651648,59790747.58385338,Earth,False,21.91,False
11539852,Object_11539852,0.0334622374,0.0748238376,52952.4763543984,7521490.205019016,Earth,False,24.5,False
4707125,Object_4707125,0.0305179233,0.0682401509,39160.8174833489,45008444.54400648,Earth,False,24.7,False
4417494,Object_4417494,0.0584191154,0.1306291133,65690.4804732032,56271769.13990894,Earth,False,23.29,False
34350596,Object_34350596,0.0063760979,0.0142573883,18633.7583161192,970879.375333786,Earth,False,28.1,False
1283083,Object_1283083,0.0127219879,0.0284472297,50318.7952337485,50059969.37633394,Earth,False,26.6,False
10620785,Object_10620785,0.0421264611,0.0941976306,18611.0372952904,4273866.215483544,Earth,False,24.0,False
48592569,Object_48592569,0.1394938229,0.3119176705,33809.0650259552,26539683.562336784,Earth,False,21.4,False
25765857,Object_25765857,0.0253837029,0.0567596853,52744.3389735088,27550513.12365301,Earth,False,25.1,False
48073909,Object_48073909,0.0305179233,0.0682401509,17519.0216613918,23807162.977231145,Earth,False,24.7,False
4605593,Object_4605593,0.022108281,0.0494356193,40940.172136624,32385903.44134057,Earth,False,25.4,False
23245235,Object_23245235,0.0136318556,0.0304817558,29696.2408521916,42879027.128535,Earth,False,26.45,False
34125404,Object_34125404,0.0211132445,0.0472106499,62288.4082997149,50362362.45664965,Earth,False,25.5,False
32120963,Object_32120963,0.02658,0.0594346868,48208.2993073703,45819035.26195752,Earth,False,25.0,False
25408545,Object_25408545,0.099667824,0.2228640296,61357.9606533126,33022352.64938814,Earth,False,22.13,False
9856045,Object_9856045,0.0231502122,0.0517654482,32443.9828175124,9295227.330087164,Earth,False,25.3,False
31426080,Object_31426080,0.0732073989,0.1636967205,32575.0254158415,19363783.166671094,Earth,False,22.8,False
14793944,Object_14793944,0.3602093458,0.8054525833,79039.0089170093,53550379.96775234,Earth,False,19.34,False
36831188,Object_36831188,0.8366715019,1.8708543531,92680.7194886576,55613868.00121761,Earth,False,17.51,False
45233242,Object_45233242,0.2954982931,0.6607542706,50027.1788511666,62255948.159666926,Earth,False,19.77,False
1918238,Object_1918238,0.0211132445,0.0472106499,56651.7896028371,27156919.5269858,Earth,False,25.5,False
3271715,Object_3271715,0.204434871,0.4571302686,90910.5235810729,44380109.00083516,Earth,False,20.57,True
29033939,Object_29033939,0.3536347843,0.7907514169,63341.498356632,72737792.55641782,Earth,False,19.38,False
31169150,Object_31169150,0.0620233153,0.1386883492,90095.6376675864,15238776.091945704,Earth,False,23.16,False
17853105,Object_17853105,0.2538370294,0.5675968529,52727.999800189,71679114.50533655,Earth,False,20.1,False
16934300,Object_16934300,0.2111324448,0.4721064988,39926.7777674099,25526260.572346244,Earth,False,20.5,False
24089329,Object_24089329,0.0036690614,0.0082042706,15085.5903511946,4553855.593587002,Earth,False,29.3,False
29309881,Object_29309881,0.2538370294,0.5675968529,126558.913801612,54237937.68738821,Earth,False,20.1,False
31548859,Object_31548859,0.2053784995,0.459240286,113497.1685666385,61336642.79961352,Earth,False,20.56,False
9339513,Object_9339513,0.0192555078,0.0430566244,38469.7490063004,63112369.980266914,Earth,False,25.7,False
40712129,Object_40712129,0.0394961694,0.0883161196,70914.4717069786,36858637.36091181,Earth,False,24.14,False
6660732,Object_6660732,0.0167708462,0.0375007522,29128.6248986562,38568724.58655808,Earth,False,26.0,False
37260284,Object_37260284,0.1254743564,0.2805691903,62325.6152169636,48445643.99585417,Earth,False,21.63,False
14683301,Object_14683301,0.0732073989,0.1636967205,58579.2457259548,56313737.864911065,Earth,False,22.8,False
18887136,Object_18887136,0.4023045798,0.8995803882,105265.1775084376,58852018.69067554,Earth,False,19.1,False
44343359,Object_44343359,0.0802703167,0.1794898848,32654.2896293219,30034274.711111706,Earth,False,22.6,False
43341635,Object_43341635,0.0092162655,0.0206081961,18531.715504684,28314498.94397253,Earth,False,27.3,False
9959922,Object_9959922,0.0667659413,0.1492931834,49192.5009630643,69149623.15282607,Earth,False,23.0,False
10214518,Object_10214518,0.0396784754,0.0887237683,76161.651561734,63955766.7631196,Earth,False,24.13,False
11188774,Object_11188774,0.2251930467,0.5035469604,59708.376583727,65226214.57162692,Earth,False,20.36,False
43768817,Object_43768817,0.0686364759,0.1534758258,60049.9239944209,28039584.583850104,Earth,False,22.94,False
49307685,Object_49307685,0.058150704,0.130028927,28079.2373690211,25346768.260788403,Earth,False,23.3,False
9786424,Object_9786424,0.160160338,0.358129403,64246.54689697,50045472.99865583,Earth,False,21.1,True
1791466,Object_1791466,0.0211132445,0.0472106499,58988.2003567132,1708764.46631995,Earth,False,25.5,False
38453777,Object_38453777,0.0201629919,0.0450858206,35481.806178535,4600206.040201434,Earth,False,25.6,False
43103159,Object_43103159,0.063760979,0.1425738833,27930.0502787999,58919589.50539076,Earth,False,23.1,False
7378176,Object_7378176,0.0699125232,0.1563291544,59821.6746259501,12615413.751506347,Earth,False,22.9,False
952140,Object_952140,0.0069912523,0.0156329154,25594.1322095265,35783560.69051689,Earth,False,27.9,False
9672235,Object_9672235,0.0384197891,0.0859092601,47367.1545700504,54180800.396598704,Earth,False,24.2,False
3218968,Object_3218968,0.0766575574,0.1714115092,83374.6744223773,16442019.525720377,Earth,False,22.7,False
49907462,Object_49907462,0.1160259082,0.2594418179,53255.1772750126,60775090.82732632,Earth,False,21.8,False
28659416,Object_28659416,0.2315021222,0.5176544822,69798.9594211103,33121437.84115628,Earth,False,20.3,False
15651971,Object_15651971,0.3503926411,0.7835017643,39480.4963973797,48951241.77210675,Earth,False,19.4,False
1057569,Object_1057569,0.02658,0.0594346868,40376.5831053461,12998222.613328451,Earth,False,25.0,False
17026260,Object_17026260,0.0192555078,0.0430566244,16780.7906809047,46474582.43328504,Earth,False,25.7,False
6224085,Object_6224085,0.0384197891,0.0859092601,61058.4368586732,27222828.892797,Earth,False,24.2,False
15138578,Object_15138578,0.0555334912,0.1241766613,39455.1927600696,44486770.38225221,Earth,False,23.4,False
37195798,Object_37195798,0.0732073989,0.1636967205,46881.6512978329,34915624.44154131,Earth,False,22.8,False
46012709,Object_46012709,0.0231502122,0.0517654482,54886.132096295,65243370.18608236,Earth,False,25.3,False
9091546,Object_9091546,0.0840533402,0.1879489824,32862.7939560097,9618871.431107229,Earth,False,22.5,False
23137359,Object_23137359,0.0334622374,0.0748238376,106222.474558251,25699119.774187434,Earth,False,24.5,False
25148493,Object_25148493,0.0844413128,0.1888165155,101885.9236843302,4844465.238637287,Earth,False,22.49,False
22970631,Object_22970631,0.0121494041,0.0271668934,30417.5117624809,45334159.27402457,Earth,False,26.7,False
13624587,Object_13624587,0.008405334,0.0187948982,19952.2943005423,26325100.362649,Earth,False,27.5,False
26271168,Object_26271168,0.1332155667,0.2978790628,56558.8440880499,50434855.99871424,Earth,False,21.5,False
24957054,Object_24957054,0.6376097899,1.4257388333,149051.5146059004,64232121.91528779,Earth,False,18.1,True
24496216,Object_24496216,0.0305179233,0.0682401509,26357.7627815387,5644392.470816858,Earth,False,24.7,False
44436990,Object_44436990,0.0139493823,0.0311917671,47152.0288975036,22495236.002751272,Earth,False,26.4,False
40513793,Object_40513793,0.0802703167,0.1794898848,42503.4804042806,29984453.1002403,Earth,False,22.6,False
37646078,Object_37646078,0.0384197891,0.0859092601,44088.4885238316,49701779.70133965,Earth,False,24.2,False
32328037,Object_32328037,0.2538370294,0.5675968529,43122.221825522,13450669.732429167,Earth,False,20.1,False
18252481,Object_18252481,0.0192555078,0.0430566244,14655.6071748734,14264447.483402688,Earth,False,25.7,False
49050368,Object_49050368,0.0667659413,0.1492931834,69277.7262243312,66988405.28429486,Earth,False,23.0,False
1481072,Object_1481072,0.0201629919,0.0450858206,49131.2482734784,13704503.852775648,Earth,False,25.6,False
15126605,Object_15126605,0.0366906138,0.0820427065,12849.6905174052,30023950.752665985,Earth,False,24.3,False
38525239,Object_38525239,0.04411182,0.0986370281,23041.380670111,3931288.918277558,Earth,False,23.9,False
9899133,Object_9899133,0.0073207399,0.016369672,41714.7997870602,58355461.33810385,Earth,False,27.8,False
45798872,Object_45798872,0.283501249,0.6339280645,58056.4621470982,47200433.1684984,Earth,False,19.86,False
26864873,Object_26864873,0.2315021222,0.5176544822,128111.803818142,48902320.48609637,Earth,False,20.3,True
41489411,Object_41489411,0.096506147,0.2157943048,42843.2645683138,64429338.02897111,Earth,False,22.2,False
17982544,Object_17982544,0.1434019235,0.320656449,41567.57364465,30057017.0430625,Earth,False,21.34,False
17320014,Object_17320014,0.0116025908,0.0259441818,15576.3000952859,12457395.870111909,Earth,False,26.8,False
8700313,Object_8700313,0.022108281,0.0494356193,54348.3522197104,71922127.41887723,Earth,False,25.4,False
44562168,Object_44562168,0.0321036917,0.0717860371,50992.8637075992,58005546.833846286,Earth,False,24.59,False
40178699,Object_40178699,0.3346223745,0.7482383761,88221.2701854326,69434333.95938502,Earth,False,19.5,False
17854430,Object_17854430,0.0127219879,0.0284472297,48161.3179285429,62286711.7349299,Earth,False,26.6,False
32034225,Object_32034225,0.0384197891,0.0859092601,45679.3282669986,21332441.12530316,Earth,False,24.2,False
35043543,Object_35043543,0.0159424468,0.0356483948,74442.7050477552,44359376.276911214,Earth,False,26.11,False
43034779,Object_43034779,0.0030517923,0.0068240151,67941.8204258783,44907867.45756019,Earth,False,29.7,False
12293186,Object_12293186,0.0171062564,0.0382507521,53133.272554662,17656303.55157721,Earth,False,25.957,False
35565646,Object_35565646,0.1925550782,0.4305662442,69505.8307820039,63439637.7755322,Earth,False,20.7,False
24773869,Object_24773869,0.1332155667,0.2978790628,27126.2353486657,25178293.80243649,Earth,False,21.5,False
14450164,Object_14450164,0.063760979,0.1425738833,23574.195558923,4224409.952530255,Earth,False,23.1,False
9871732,Object_9871732,0.0066765941,0.0149293183,64072.5054065132,51967364.79315252,Earth,False,28.0,False
6798165,Object_6798165,0.6707411893,1.4998228946,48378.6022719082,52590053.55528367,Earth,False,17.99,True
15500078,Object_15500078,0.2315021222,0.5176544822,53208.5799502303,41540174.88614168,Earth,False,20.3,False
8564002,Object_8564002,0.096506147,0.2157943048,32113.8361169906,74706875.74699534,Earth,False,22.2,False
42087054,Object_42087054,0.096506147,0.2157943048,87726.9500472035,70182126.64802513,Earth,False,22.2,False
25697380,Object_25697380,0.040978398,0.0916304836,40716.7219610784,3545852.534426561,Earth,False,24.06,False
30196829,Object_30196829,0.1925550782,0.4305662442,62793.5140382353,16164773.278879749,Earth,False,20.7,True
18895536,Object_18895536,0.0699125232,0.1563291544,12397.4159490615,34025564.97139992,Earth,False,22.9,False
2309081,Object_2309081,0.0291443905,0.0651688382,45073.7203378608,22442198.740784857,Earth,False,24.8,False
49810800,Object_49810800,0.1487835705,0.3326901775,48563.5472325695,46993246.62605576,Earth,False,21.26,False
20983847,Object_20983847,0.0211132445,0.0472106499,15684.2143377837,2294321.556098188,Earth,False,25.5,False
34582004,Object_34582004,0.0350392641,0.0783501764,19564.6397921843,17706413.37770496,Earth,False,24.4,False
13782029,Object_13782029,0.2231284644,0.4989304142,78390.0250478114,20897957.49403524,Earth,False,20.38,False
12511827,Object_12511827,0.3424167308,0.7656670868,37248.2706921023,3868378.660644541,Earth,False,19.45,True
15485999,Object_15485999,0.0024805899,0.0055467677,36902.918888986,16759236.917205026,Earth,False,30.15,False
24748899,Object_24748899,0.046190746,0.1032856481,58399.0050527597,28203375.028173808,Earth,False,23.8,False
23798465,Object_23798465,0.046190746,0.1032856481,74050.3875913088,60623326.89984701,Earth,False,23.8,False
5122297,Object_5122297,0.0216050351,0.0483103272,28724.8331059747,4931045.88852722,Earth,False,25.45,False
28950465,Object_28950465,0.2538370294,0.5675968529,96291.5518074352,59984533.76245272,Earth,False,20.1,False
22422207,Object_22422207,0.5327886649,1.1913516723,153617.5820903987,69609537.8236025,Earth,False,18.49,True
13411674,Object_13411674,0.0305179233,0.0682401509,21459.8426266288,14810601.646126524,Earth,False,24.7,False
8145266,Object_8145266,0.0806408277,0.1803183724,49809.6932751666,36919278.35349501,Earth,False,22.59,False
24157608,Object_24157608,0.0334622374,0.0748238376,32993.5160685904,56585262.6813744,Earth,False,24.5,False
34275272,Object_34275272,0.0864082036,0.1932146172,23109.4208867341,10621343.84205398,Earth,False,22.44,False
39142931,Object_39142931,0.1925550782,0.4305662442,66877.8290540021,73221522.31051104,Earth,False,20.7,False
29027680,Object_29027680,0.096506147,0.2157943048,103147.2306961988,52898756.58399727,Earth,False,22.2,False
21739807,Object_21739807,0.5656593584,1.2648527775,115695.1163663089,56087180.971386775,Earth,False,18.36,True
9998070,Object_9998070,0.0175612318,0.0392681082,23413.5160323645,25469940.310323745,Earth,False,25.9,False
9916244,Object_9916244,0.160160338,0.358129403,38701.0324727906,61385171.43609451,Earth,False,21.1,False
22414578,Object_22414578,0.0421264611,0.0941976306,45884.0037795782,53104399.11186387,Earth,False,24.0,False
20785025,Object_20785025,1.6089960451,3.5978245324,58399.7327964652,52364179.24692061,Earth,False,16.09,True
33471414,Object_33471414,0.063760979,0.1425738833,50826.2883096578,13773322.74756048,Earth,False,23.1,False
37337001,Object_37337001,0.040230458,0.0899580388,11592.6039543073,44136215.10543805,Earth,False,24.1,False
30966562,Object_30966562,0.3151773333,0.7047579421,63584.2985307797,49228509.84527662,Earth,False,19.63,False
27794130,Object_27794130,0.0127219879,0.0284472297,35057.1057929238,3457793.603264649,Earth,False,26.6,False
23930897,Object_23930897,0.0141434375,0.0316256878,22859.7427827974,32313410.00399449,Earth,False,26.37,False
48253910,Object_48253910,0.1508533561,0.3373183589,56332.0916429764,63088661.15631719,Earth,False,21.23,False
24021857,Object_24021857,0.1838886721,0.411187571,34899.0102090823,18481808.384298544,Earth,False,20.8,False
19050872,Object_19050872,0.008405334,0.0187948982,31220.5069819108,8932222.593330547,Earth,False,27.5,False
40501006,Object_40501006,0.2111324448,0.4721064988,64896.3813629228,58708373.67895774,Earth,False,20.5,False
47769508,Object_47769508,0.0780827277,0.1745982871,5750.4063950205,42964508.982069775,Earth,False,22.66,False
45234964,Object_45234964,0.0211132445,0.0472106499,69759.476293963,60811702.6321212,Earth,False,25.5,False
2725132,Object_2725132,0.1289896833,0.2884297004,104239.7720360089,68660699.40556581,Earth,False,21.57,False
20508178,Object_20508178,0.0160160338,0.0358129403,19558.0269113898,54056954.03466433,Earth,False,26.1,False
49542606,Object_49542606,0.1165614595,0.2606393469,41679.8337327019,38248675.05307795,Earth,False,21.79,False
17932328,Object_17932328,0.096506147,0.2157943048,95055.2420197673,74231306.97558467,Earth,False,22.2,False
28569475,Object_28569475,0.012605352,0.0281864239,48893.1336720313,1113434.162654399,Earth,False,26.62,False
18395216,Object_18395216,0.1010543415,0.2259643771,54966.9380608447,12342910.280737264,Earth,False,22.1,False
33440658,Object_33440658,0.0908981358,0.2032544107,65007.2126479093,30345820.652867425,Earth,False,22.33,False
5418459,Object_5418459,0.2315021222,0.5176544822,61564.882437378,68228650.59931043,Earth,False,20.3,False
45815051,Object_45815051,0.0366906138,0.0820427065,69422.3051755802,65773023.52422775,Earth,False,24.3,False
45623490,Object_45623490,0.6376097899,1.4257388333,54055.1961395773,65788448.1566892,Earth,False,18.1,False
3156411,Object_3156411,0.0152951935,0.0342010925,18812.0022074037,16440321.17102184,Earth,False,26.2,False
19454095,Object_19454095,0.1214940408,0.2716689341,36073.4567642154,39457019.87893813,Earth,False,21.7,False
14627830,Object_14627830,0.0133215567,0.0297879063,29606.0642937527,40386368.50695378,Earth,False,26.5,False
10813362,Object_10813362,0.0506471459,0.1132504611,38517.4582413761,49333424.86603865,Earth,False,23.6,False
41241843,Object_41241843,0.096506147,0.2157943048,71399.621131074,51282719.17557365,Earth,False,22.2,False
15063646,Object_15063646,0.0840533402,0.1879489824,13835.8591187084,8192858.712439647,Earth,False,22.5,False
8107907,Object_8107907,0.096506147,0.2157943048,79290.2502887944,67762312.58495066,Earth,False,22.2,False
49583295,Object_49583295,0.0057432137,0.0128422163,92849.394828735,58774173.13521384,Earth,False,28.327,False
9144395,Object_9144395,0.0802703167,0.1794898848,9655.7073143551,42212852.34500524,Earth,False,22.6,False
12948424,Object_12948424,0.0038419789,0.008590926,21000.7409098357,1689398.842531006,Earth,False,29.2,False
21368614,Object_21368614,0.0160160338,0.0358129403,23544.5999976801,5210358.620504881,Earth,False,26.1,False
27848204,Object_27848204,2.2727673228,5.0820622309,22982.9540062714,20207020.657711808,Earth,False,15.34,False
20565288,Object_20565288,0.0305179233,0.0682401509,69841.1378658132,72085622.75148278,Earth,False,24.7,False
18932345,Object_18932345,0.2210828104,0.4943561926,47730.6763159921,16682470.740294952,Earth,False,20.4,False
22074124,Object_22074124,0.0012375278,0.0027671964,22183.1043521091,71859.905326406,Earth,False,31.66,False
33964390,Object_33964390,0.1058168859,0.2366137501,81717.3184891007,66289572.28343837,Earth,False,22.0,True
21088577,Object_21088577,1.5507970872,3.4676877062,33277.7638064903,52250745.6447276,Earth,False,16.17,False
44892240,Object_44892240,0.0149470324,0.0334225806,16461.4732697819,30707037.051806696,Earth,False,26.25,False
8729986,Object_8729986,0.5135171787,1.1482593191,58140.6542528994,43965623.77738649,Earth,False,18.57,True
27143093,Object_27143093,0.0291443905,0.0651688382,55692.3361322765,52477499.48384775,Earth,False,24.8,False
13181567,Object_13181567,0.67383719,1.5067457626,51518.4781756349,16977798.926561844,Earth,False,17.98,True
35299705,Object_35299705,0.0421264611,0.0941976306,17999.9983903499,25751767.243943773,Earth,False,24.0,False
35857880,Object_35857880,0.0555334912,0.1241766613,70954.7662660709,74601728.93929353,Earth,False,23.4,False
26381945,Object_26381945,0.1684825693,0.3767384779,75084.0660888901,51289467.8197253,Earth,False,20.99,True
2899334,Object_2899334,0.2231284644,0.4989304142,26370.2561076226,41862714.53600712,Earth,False,20.38,True
26465622,Object_26465622,0.2180494405,0.4875733714,96284.9446694064,12601696.554334143,Earth,False,20.43,False
28251878,Object_28251878,0.0121494041,0.0271668934,29118.5708927566,30545525.072801813,Earth,False,26.7,False
16707674,Object_16707674,0.0557898221,0.1247498347,40593.3343136665,28227231.47530165,Earth,False,23.39,False
42544517,Object_42544517,0.0140137697,0.0313357417,58230.0474244553,58357655.60974145,Earth,False,26.39,False
14207158,Object_14207158,0.0802703167,0.1794898848,52176.2859783439,55430029.82665692,Earth,False,22.6,False
26265772,Object_26265772,0.3503926411,0.7835017643,98522.9792429382,36728220.85500427,Earth,False,19.4,False
16253913,Object_16253913,0.2315021222,0.5176544822,58157.3475952679,57221804.77473946,Earth,False,20.3,True
35797756,Object_35797756,0.0699125232,0.1563291544,33613.3078805803,32931763.55449113,Earth,False,22.9,False
38473109,Object_38473109,0.2424124811,0.5420507863,87658.5136860461,61775690.34773961,Earth,False,20.2,True
1105749,Object_1105749,0.3346223745,0.7482383761,59850.1747886396,67465911.3930014,Earth,False,19.5,False
30063484,Object_30063484,0.022108281,0.0494356193,26108.1526091872,5998585.982789196,Earth,False,25.4,False
6479195,Object_6479195,0.7320739893,1.6369672047,28564.5433592444,15744878.940526985,Earth,False,17.8,False
28043988,Object_28043988,0.0143401923,0.0320656449,16643.1821483599,29913715.852129307,Earth,False,26.34,False
14311894,Object_14311894,0.0127219879,0.0284472297,42054.3797595091,46671128.93194244,Earth,False,26.6,False
11906064,Object_11906064,0.0732073989,0.1636967205,13696.5786664486,52274754.42736645,Earth,False,22.8,False
23220901,Object_23220901,0.1160259082,0.2594418179,67528.3385625448,44141371.47474079,Earth,False,21.8,True
48742800,Object_48742800,0.2272767323,0.5082062231,49558.1453375951,39776344.042266205,Earth,False,20.34,True
30285136,Object_30285136,0.2034955781,0.4550299458,38034.9122844064,46953497.095696345,Earth,False,20.58,True
642626,Object_642626,0.1237527837,0.2767196367,10969.0242118305,48733274.65363978,Earth,False,21.66,False
11178975,Object_11178975,0.0232570687,0.0520043867,87473.8267131676,72310831.49892221,Earth,False,25.29,False
13701986,Object_13701986,0.0275775053,0.0616651765,70444.4594771174,11849174.867586328,Earth,False,24.92,False
10255679,Object_10255679,0.2424124811,0.5420507863,74105.3690239457,68507646.7373158,Earth,False,20.2,False
31940137,Object_31940137,0.0840533402,0.1879489824,34541.7999133228,68617942.71866281,Earth,False,22.5,False
47124815,Object_47124815,0.0110803882,0.0247765013,43936.1574847362,21551048.11873948,Earth,False,26.9,False
24333192,Object_24333192,0.1272198785,0.2844722965,15722.1566095331,42717818.6237692,Earth,False,21.6,False
9751941,Object_9751941,0.2658,0.5943468684,47869.6454035139,25245040.73680225,Earth,False,20.0,True
41745928,Object_41745928,0.0278326768,0.0622357573,48231.5569397604,4696557.630091056,Earth,False,24.9,False
13660288,Object_13660288,0.0139493823,0.0311917671,14368.913734121,4674693.512436094,Earth,False,26.4,False
30003871,Object_30003871,0.040230458,0.0899580388,96326.601325029,55799618.50031031,Earth,False,24.1,False
31471738,Object_31471738,0.0231502122,0.0517654482,27498.1311110374,6857514.674735915,Earth,False,25.3,False
31249245,Object_31249245,0.2914439045,0.6516883822,37195.4441446362,21483523.425047588,Earth,False,19.8,False
23350078,Object_23350078,0.2901048414,0.648694146,60507.2326489884,56471991.45270948,Earth,False,19.81,False
10007827,Object_10007827,0.0384197891,0.0859092601,9597.8708968859,11495176.17692009,Earth,False,24.2,False
29066113,Object_29066113,0.2315021222,0.5176544822,74681.865190778,61669144.63539564,Earth,False,20.3,False
34514813,Object_34514813,0.0913177026,0.2041925905,55518.8652626105,61519740.88359175,Earth,False,22.32,False
29058154,Object_29058154,0.0530340723,0.1185877909,75266.8829838371,29856947.52952637,Earth,False,23.5,False
47162584,Object_47162584,0.0010581689,0.0023661375,28891.10337474,59584.921379722,Earth,False,32.0,False
18841131,Object_18841131,0.0494942761,0.1106725658,17712.483811554,21532890.28831377,Earth,False,23.65,False
40949433,Object_40949433,0.0146067964,0.0326617897,18778.5924157811,6031776.708693977,Earth,False,26.3,False
30872777,Object_30872777,0.008405334,0.0187948982,8606.7759443915,3234384.48828175,Earth,False,27.5,False
19755895,Object_19755895,0.3195618867,0.7145621017,61237.2106068361,47676669.56528332,Earth,False,19.6,False
10459515,Object_10459515,0.1108038821,0.2477650126,47488.1044717642,34744016.38652607,Earth,False,21.9,False
4363227,Object_4363227,0.0127219879,0.0284472297,51331.8901733446,63464301.39292741,Earth,False,26.6,False
37843274,Object_37843274,0.0278326768,0.0622357573,11070.3745397138,11285851.536840037,Earth,False,24.9,False
45904228,Object_45904228,0.2424124811,0.5420507863,38126.0523660149,57286823.43483268,Earth,False,20.2,False
43207621,Object_43207621,0.1010543415,0.2259643771,48562.575132231,26395280.882286783,Earth,False,22.1,False
37595915,Object_37595915,0.0291443905,0.0651688382,35256.2604533631,22811146.148208715,Earth,False,24.8,False
29022629,Object_29022629,0.0199781365,0.0446724713,34115.8378432238,2236214.721513214,Earth,False,25.62,False
48448893,Object_48448893,0.0088014652,0.0196806745,27942.6764615265,5288968.471484409,Earth,False,27.4,False
34523563,Object_34523563,0.2180494405,0.4875733714,53940.3672288294,64510504.37291086,Earth,False,20.43,True
5637528,Object_5637528,0.0780827277,0.1745982871,6321.6997736274,40110607.61736439,Earth,False,22.66,False
33149842,Object_33149842,0.5527833794,1.2360612132,59126.6259725789,60233677.83997682,Earth,False,18.41,True
11197294,Object_11197294,0.1058168859,0.2366137501,64736.8910554118,54328238.70166696,Earth,False,22.0,True
26001040,Object_26001040,0.1447288051,0.3236234466,68205.3703191432,62938386.44571417,Earth,False,21.32,True
11425726,Object_11425726,0.0802703167,0.1794898848,53200.976694579,21156910.838533327,Earth,False,22.6,False
27569588,Object_27569588,0.2180494405,0.4875733714,74499.4379394436,67939408.20399301,Earth,False,20.43,False
3013286,Object_3013286,0.0080270317,0.0179489885,25097.8146379753,1886851.171251057,Earth,False,27.6,False
31565186,Object_31565186,0.0305179233,0.0682401509,14451.3924387948,38549170.23009635,Earth,False,24.7,False
37611241,Object_37611241,0.0384197891,0.0859092601,15981.3065817966,30308581.000771943,Earth,False,24.2,False
16791723,Object_16791723,0.0152951935,0.0342010925,12776.2563818534,35753361.78737403,Earth,False,26.2,False
23483954,Object_23483954,0.1732028271,0.3872932954,53358.8360484589,32441907.36370716,Earth,False,20.93,False
47804660,Object_47804660,0.0155795524,0.0348369383,31900.8515735874,6233289.946394113,Earth,False,26.16,False
18749199,Object_18749199,0.0483676488,0.1081533507,60171.1863749255,7961737.198947194,Earth,False,23.7,False
21836419,Object_21836419,0.058150704,0.130028927,56716.2413739673,9821615.844317676,Earth,False,23.3,False
42695186,Object_42695186,0.0766575574,0.1714115092,27112.4874548951,51016836.8766112,Earth,False,22.7,False
2904670,Object_2904670,0.1677084622,0.3750075218,50650.5415411282,60006758.78496904,Earth,False,21.0,False
41397418,Object_41397418,0.0305179233,0.0682401509,61348.677049166,57659185.03964461,Earth,False,24.7,False
7261887,Object_7261887,0.1420872067,0.317716653,79925.6103674022,73973471.96492355,Earth,False,21.36,False
13509873,Object_13509873,0.1529519353,0.3420109247,58566.5656763515,62376894.985765375,Earth,False,21.2,False
41447396,Object_41447396,0.1838886721,0.411187571,29491.1489758805,16674486.058702212,Earth,False,20.8,False
31838778,Object_31838778,0.0076657557,0.0171411509,13818.2531878156,5934665.670257513,Earth,False,27.7,False
6782433,Object_6782433,0.2658,0.5943468684,99675.6399021607,56162951.26031648,Earth,False,20.0,False
33615796,Object_33615796,0.152249185,0.3404395273,45885.6661675313,61362203.94438957,Earth,False,21.21,True
23349397,Object_23349397,0.3424167308,0.7656670868,44174.5390902672,33553049.941309545,Earth,False,19.45,False
34416159,Object_34416159,0.0088014652,0.0196806745,45466.2762095153,9019075.451504732,Earth,False,27.4,False
9104289,Object_9104289,0.1838886721,0.411187571,115512.7910989561,74082436.60002647,Earth,False,20.8,False
